group_id,a_zibb_fixed_a,b_zibb_fixed_a,z_zibb_fixed_a,a,b,data_type,k,n,N,B,optimal_n_based_on_N_variation_only,optimal_n_prop_sqrt_N,optimal_n_hybrid_solution,optimal_n_zibb_fixed_a,propagule_pressure_fixed_n,propagule_pressure_optimal_n_based_on_N_variation_only,propagule_pressure_optimal_n_prop_sqrt_N,propagule_pressure_optimal_n_hybrid_solution,propagule_pressure_optimal_n_zibb_fixed_a,optimal_n_greedy,propagule_pressure_optimal_n_greedy
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,5,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,50160,2970000,477.272214584239,479.452082665641,543.798822657224,594.888089354182,6.29899610043712,7.95489079671238,7.91842757242514,6.96815271978196,6.35480342335852,540,7.01822126265582
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,2,600,42000,2970000,433.632805431067,438.723694941615,495.620136218683,545.466663484831,5.26187325581309,7.32050531673521,7.23560082239739,6.39936090692199,5.80392518569374,500,6.34249676367639
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,53200,2970000,492.575226227703,493.767227855477,560.681295167677,612.112814077382,6.6853751994147,8.17702891886233,8.15707338415296,7.16747737533874,6.54895154360505,560,7.17640684090787
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,42000,2970000,433.632805431067,438.723694941615,495.620136218683,545.466663484831,5.26187325581309,7.32050531673521,7.23560082239739,6.39936090692199,5.80392518569374,500,6.34249676367639
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,53200,2970000,492.575226227703,493.767227855477,560.681295167677,612.112814077382,6.6853751994147,8.17702891886233,8.15707338415296,7.16747737533874,6.54895154360505,560,7.17640684090787
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,2,600,26600,2970000,337.065542037242,349.146155144291,388.801862945654,434.314145521558,3.30455808336088,5.9114446363621,5.71217536683707,5.13857289858972,4.60105188427601,390,5.12292591527976
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,3,600,26600,2970000,337.065542037242,349.146155144291,388.801862945654,434.314145521558,3.30455808336088,5.9114446363621,5.71217536683707,5.13857289858972,4.60105188427601,390,5.12292591527976
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,47628,2970000,464.154353031422,467.194388761953,529.322040935114,580.080108909921,5.9771829824729,7.76434154444718,7.71353042726533,6.7972357118943,6.18877259504975,530,6.78837092850758
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,53200,2970000,492.575226227703,493.767227855477,560.681295167677,612.112814077382,6.6853751994147,8.17702891886233,8.15707338415296,7.16747737533874,6.54895154360505,560,7.17640684090787
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,47628,2970000,464.154353031422,467.194388761953,529.322040935114,580.080108909921,5.9771829824729,7.76434154444718,7.71353042726533,6.7972357118943,6.18877259504975,530,6.78837092850758
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,33600,2970000,383.809684571481,392.406402091733,440.546034404653,488.449827667575,4.19424679811189,6.59446490793611,6.45176987568689,5.74924934718465,5.18035656785603,440,5.75640758799422
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,22400,2970000,305.877904317238,320.39848564205,354.234341167155,397.807988100666,2.77074485451028,5.45466595534218,5.2164699314858,4.73071447746456,4.21794297467451,350,4.78679706126239
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,53200,2970000,492.575226227703,493.767227855477,560.681295167677,612.112814077382,6.6853751994147,8.17702891886233,8.15707338415296,7.16747737533874,6.54895154360505,560,7.17640684090787
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,53200,2970000,492.575226227703,493.767227855477,560.681295167677,612.112814077382,6.6853751994147,8.17702891886233,8.15707338415296,7.16747737533874,6.54895154360505,560,7.17640684090787
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,47628,2970000,464.154353031422,467.194388761953,529.322040935114,580.080108909921,5.9771829824729,7.76434154444718,7.71353042726533,6.7972357118943,6.18877259504975,530,6.78837092850758
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,3,600,42000,2970000,433.632805431067,438.723694941615,495.620136218683,545.466663484831,5.26187325581309,7.32050531673521,7.23560082239739,6.39936090692199,5.80392518569374,500,6.34249676367639
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,3,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50160,2970000,477.272214584239,479.452082665641,543.798822657224,594.888089354182,6.29899610043712,7.95489079671238,7.91842757242514,6.96815271978196,6.35480342335852,540,7.01822126265582
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,2,600,39900,2970000,421.702975457807,427.614962879062,482.439899431177,531.874301696707,4.99496664138779,7.14683593730355,7.04833472791637,6.24376756970192,5.65407562049475,480,6.27586704981922
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,43680,2970000,442.955150539877,447.412136316564,505.916686259435,556.063070563507,5.47539854735334,7.45614125739083,7.38175567674404,6.52091577782661,5.92124994262445,510,6.46786511426323
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,11200,2970000,203.237263470466,226.555941879394,240.175878832837,275.024060513685,1.34724291090867,3.94478455334883,3.57395398458373,3.38607260504433,2.97998131733445,240,3.38838135703352
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,50,600,50160,2970000,477.272214584239,479.452082665641,543.798822657224,594.888089354182,6.29899610043712,7.95489079671238,7.91842757242514,6.96815271978196,6.35480342335852,540,7.01822126265582
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,1,600,42000,2970000,433.632805431067,438.723694941615,495.620136218683,545.466663484831,5.26187325581309,7.32050531673521,7.23560082239739,6.39936090692199,5.80392518569374,500,6.34249676367639
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,56000,2970000,506.272830263053,506.594486748817,575.787478975818,627.486205613048,7.04125068531511,8.37572678981631,8.37033828138558,7.34583446278913,6.7231423499636,580,7.29107524907775
FP11,0.336405639586153,80.4854250986738,0.490084627188737,0.109327410343914,53.0058378307813,fresh_produce,0,600,50400,2970000,478.497574849529,480.597728463075,545.15088429446,596.269288446358,6.3294997135143,7.97268409637212,7.93755180794762,6.98411577037706,6.37033137311174,550,6.92117214608575
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,5,600,44375,2970000,446.757143297538,450.957514954107,384.97268917878,362.906872409659,2.94438417534347,4.02780033146605,3.98804324637254,4.71528837260322,5.01888983867583,380,4.78056483079596
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,4,600,35938,2970000,398.271272885424,405.829298865001,347.197199297086,331.159545246302,2.37689658454112,3.67618193503947,3.60362082153092,4.25128425424604,4.4692962760147,350,4.21527602137185
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,38312,2970000,412.463431600389,419.019136539913,358.24925221246,340.48873520537,2.53657603702006,3.77887407791656,3.71621604781071,4.38704091518889,4.6293576374634,360,4.36447549963795
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,4250,2970000,106.551348548178,139.559983872672,121.301936269632,129.841194483851,0.245505476642003,1.69345531531363,1.27076835933157,1.47591488405794,1.372720035656,120,1.49294972102243
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,91875,2970000,657.36957298416,648.881095502713,549.555193123551,497.337326115264,6.13931846041063,5.57375289086331,5.65098309733458,6.73671339080586,7.48603403461371,550,6.73095529892908
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,2,600,140000,2970000,817.462064532909,800.996214105125,675.090614845161,596.565627026674,9.37629135449183,6.76188880567323,6.90907036488066,8.27842833704572,9.43327749360432,670,8.34489971960439
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,10,600,50000,2970000,476.453614288678,478.686795533492,408.132618356522,382.185305107713,3.32273165646984,4.24414561424202,4.22316462043893,4.99975759958267,5.35922099483384,410,4.97567973544263
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,1,600,65112,2970000,548.541610399629,546.256934630187,464.420257794258,428.511507444589,4.33919159154216,4.77183680551805,4.79298139369064,5.69110457250184,6.19620505257427,460,5.74893164644415
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,81250,2970000,616.444834590562,610.208327831118,517.51924233443,471.59957694027,5.42466210717192,5.27155063237597,5.32862184420204,6.34326117351796,6.99751570660819,510,6.44214690761322
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,6,600,11719,2970000,208.952101345134,231.745720308625,200.256500956606,203.111205680713,0.747883669803405,2.33829748110332,2.09461687202319,2.44613289146677,2.40969701485427,200,2.44945845859654
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,66875,2970000,556.356759344751,553.602882933009,470.52782183378,433.496414954674,4.45777409984897,4.82923049524786,4.85468131551857,5.76611826879548,6.28781572211959,470,5.77296408136191
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,37500,2970000,407.661973189737,414.554925388171,354.509661616865,337.335992764625,2.48195947618901,3.74410884513167,3.67812996016628,4.34110626671629,4.57512937457827,350,4.40028954124885
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,95269,2970000,669.918262615925,660.757724475353,559.383100077955,505.196679614046,6.36760492280048,5.66655530900268,5.74976243847039,6.85741427482318,7.63662573734977,560,6.84943075516803
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,175437,2970000,917.512426695115,896.658441952596,753.698061616043,657.553618299356,11.7598468547008,7.50835302162186,7.69322072830262,9.24377769999356,10.6765621008647,750,9.2919364061482
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,1e+05,2970000,687.02874587468,676.965358372381,572.787214960221,515.889376419936,6.68582037759317,5.79319279055184,5.88440271675778,7.02203517316014,7.84254848449505,570,7.0583272770656
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,30000,2970000,360.478423121723,370.789197430122,317.788162281541,306.158473212208,1.97749616802051,3.40379897887781,3.30347602306413,3.89003255919838,4.04650461133449,320,3.86158584498467
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,93625,2970000,663.86940735127,655.031764717128,554.645472432659,501.410090511133,6.25702656564994,5.62181388205936,5.70215151635344,6.79922944608018,7.56399001800377,550,6.85993610126279
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,1,600,73312,2970000,584.01823746083,579.63416957538,492.153278628538,451.085417922096,4.89073814180638,5.03263188674589,5.07295621816391,6.03172168236771,6.61337086096931,490,6.05974344956505
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,4,600,35688,2970000,396.748726922585,404.415274904605,346.011786026589,330.156835411209,2.3600811409355,3.66517730591226,3.59153784117428,4.23672325693373,4.45216572724353,340,4.31600008566542
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,1,600,131050,2970000,790.162853423759,774.970120314132,653.661668800961,579.795775257734,8.77429847341075,6.55869499394058,6.69484657858802,8.01526273638304,9.09740409050809,650,8.06297946153654
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,1,600,150000,2970000,846.911758552546,829.109850776342,698.217214971765,614.592710150157,10.0489090987165,6.98133015839751,7.14003883166849,8.56244027728984,9.79726172120248,690,8.67020916326013
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,5938,2970000,134.979517573164,164.9629985372,143.17036137234,150.584579339759,0.359043351867126,1.85719831138958,1.50023141253944,1.74466717862619,1.6534694618681,140,1.78664562745576
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,218125,2970000,1024.93027394221,999.813894108079,838.208994551263,722.278043621909,14.631117481247,8.31252722747903,8.53355721114125,10.2816007394098,12.0314870906814,830,10.3890479742892
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,28125,2970000,347.748386859309,359.015096650119,307.889635014913,297.682538424275,1.85138034097839,3.31245185844171,3.20226899050563,3.76843882765549,3.90526778222241,310,3.74129473023244
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,117937,2970000,748.3521397846,735.176275510857,620.858926978317,553.996417923925,7.89229482540895,6.24793140144709,6.36651216764127,7.61241303782903,8.58594204665175,620,7.62355746079942
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,27687,2970000,344.711621210649,356.208596247063,305.52891371715,295.656330543992,1.82191968378135,3.29069428606262,3.17811759321792,3.73943941686169,3.87166624871537,300,3.81239677351442
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,140312,2970000,818.397117114674,801.888256025504,675.82475236318,597.13900790267,9.39727702811163,6.76885247124594,6.91640586997076,8.28744413042514,9.44480817677884,670,8.36358635358499
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,150938,2970000,849.62107790131,831.698160824551,700.345310374939,616.24792520531,10.1120006431248,7.00153051407979,7.16128086288716,8.58857476555599,9.83083213741054,700,8.59305119429456
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,3,600,28125,2970000,347.748386859309,359.015096650119,307.889635014913,297.682538424275,1.85138034097839,3.31245185844171,3.20226899050563,3.76843882765549,3.90526778222241,310,3.74129473023244
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,30125,2970000,361.312188568204,371.560871932741,318.4366116518,306.71262035412,1.98590388982332,3.40978944966578,3.31010272956851,3.89799806639345,4.05577622264632,320,3.8778492624585
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,1,600,55344,2970000,503.096201085187,503.618549550824,428.924948174141,399.381704662686,3.6821785789835,4.4387874990727,4.43390932082369,5.25514089962174,5.66682131876503,430,5.24124971651017
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,55000,2970000,501.422584934766,502.050946657742,427.618450256806,398.304140361761,3.65904052858218,4.42654655233339,4.4206762094119,5.23909387860033,5.6474373550866,430,5.20841674308847
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,107500,2970000,713.313265672552,701.892622606168,593.385801730595,532.263215875226,7.19028368576167,5.98794146899336,6.09112712655179,7.27501194011821,8.16017061458007,590,7.31913691006248
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,28125,2970000,347.748386859309,359.015096650119,307.889635014913,297.682538424275,1.85138034097839,3.31245185844171,3.20226899050563,3.76843882765549,3.90526778222241,310,3.74129473023244
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,86606,2970000,637.401191891141,629.999835269482,533.920890547739,484.799785488816,5.78491617097865,5.4262106822966,5.49373527650347,6.54470027708821,7.24716733132164,530,6.59588282769595
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,33125,2970000,380.808289826318,389.622823310579,333.604082419847,319.636582110504,2.18768921309072,3.55011457047469,3.46499012542578,4.08431223214019,4.27330190442192,330,4.1315155611143
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,9500,2970000,183.484594483752,208.654736733781,180.576341682187,185.233318774342,0.598629792359952,2.16727207651443,1.89036829580812,2.2043204105031,2.14556311243968,180,2.21180663778361
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,74844,2970000,590.413491368915,585.659160482224,497.154741942394,455.140052443349,4.9937831802216,5.07971255089395,5.12339688183037,6.09314900744387,6.68892180905241,490,6.18722589943917
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,159844,2970000,874.921158949497,855.88342326952,720.22172229655,631.678827924564,10.7110340061313,7.19026051027008,7.35958958140807,8.83267000308549,10.144993410005,720,8.83554377749634
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,10,600,125000,2970000,771.156406134641,756.870279866575,638.747461295053,568.085443189909,8.36736473815483,6.41735878819592,6.54562723884903,7.8321023667568,8.86445221717915,640,7.8159062869532
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,28125,2970000,347.748386859309,359.015096650119,307.889635014913,297.682538424275,1.85138034097839,3.31245185844171,3.20226899050563,3.76843882765549,3.90526778222241,310,3.74129473023244
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,96719,2970000,675.208455159488,665.767122087125,563.526936408531,508.505530689119,6.46513449571306,5.70569688329316,5.79139618237754,6.90830638230666,7.70022080592534,560,6.95429591682103
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,5,600,25000,2970000,325.509256433124,338.48267918619,290.606741248375,282.804748518956,1.64118729590818,3.15343719494654,3.02532452255532,3.55613108292847,3.6600228729865,290,3.56400618970999
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,10,600,30750,2970000,365.454299914454,375.395451030171,321.658325380021,309.463820220272,2.02794249883736,3.43956320163629,3.34302044077796,3.93757326906687,4.10187532228446,320,3.95916634982762
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,2,600,63125,2970000,539.600496720621,537.857391299385,457.433987326143,422.799789386774,4.20554244576472,4.70621549580457,4.72237484553346,5.60529811136432,6.0915985018773,460,5.57224527662598
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,6,600,28125,2970000,347.748386859309,359.015096650119,307.889635014913,297.682538424275,1.85138034097839,3.31245185844171,3.20226899050563,3.76843882765549,3.90526778222241,310,3.74129473023244
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,78375,2970000,604.899111225058,599.315103332051,508.485675380218,464.307975948679,5.23128450570733,5.1864255090743,5.23761562768437,6.23231334399768,6.86043444632225,510,6.21275413625593
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,37500,2970000,407.661973189737,414.554925388171,354.509661616865,337.335992764625,2.48195947618901,3.74410884513167,3.67812996016628,4.34110626671629,4.57512937457827,350,4.40028954124885
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,15,600,33750,2970000,384.752906639761,393.281333840335,336.673959100909,322.243752947183,2.22972782210476,3.57856159343881,3.49631312240125,4.12202152978553,4.31748017026623,330,4.2102530889599
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,99875,2970000,686.582140514106,676.542122720899,572.437299961549,515.610626590871,6.67741265579036,5.78988597526999,5.88088912953327,7.01773775152678,7.83716513057978,570,7.04945378908779
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,71812,2970000,577.688917881754,573.673721807786,487.204008837492,447.068243461171,4.78984548017268,4.98605645793855,5.02302687133556,5.97093519436636,6.53870267911616,480,6.06569779907703
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,90625,2970000,652.687353819675,644.451821236737,545.88872782604,494.400969392933,6.05524124238254,5.53914222221232,5.61411837032335,6.69168374378514,7.42993919070648,540,6.76882865590665
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,91500,2970000,655.96840231675,647.555494331694,548.457958045382,496.458831481723,6.1140952950022,5.56339459451276,5.63995164294216,6.72323772138151,7.469242035895,550,6.70331655557186
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,53500,2970000,494.060470079679,495.157471511227,421.871859039439,393.559817664319,3.55814786694848,4.37272139330169,4.36245636676024,5.16851133638574,5.5622654673568,420,5.19287061612248
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,46531,2970000,458.358591534827,461.782678640883,394.018496597312,370.452687572232,3.08940056099831,4.11223830341345,4.0799260047346,4.82639714489525,5.15152135850192,390,4.87900065392525
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,124375,2970000,769.165935629911,754.975733015691,637.185806732583,566.857382765156,8.32532612914079,6.4025637009487,6.52999664675023,7.81292373040084,8.84009914782547,630,7.90711458522684
FP12,0.336405639586153,4.94244483996735,0.643673204997199,0.0556491349642964,2.47000553960168,fresh_produce,0,600,115950,2970000,741.809562632969,728.956851135804,615.727869597685,549.946277864199,7.75864567963151,6.19935366346174,6.31510753275581,7.54939814979885,8.50623971163089,610,7.62432429339457
